Período;ARS;Hospital;Localização Geográfica;DCI;Grupo Hospital;Valor Biossimilar;Valor Não Biossimilar;Quota Biossimilar
2020-04;Norte;Centro Hospitalar do Tamega e Sousa, E.P.E.;41.2494561,-8.264901;Infliximab;Grupo C;140.0;0.0;100.0
2020-04;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Infliximab;Grupo C;4.0;12.0;25.0
2020-04;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Infliximab;Grupo C;88.0;0.0;100.0
2020-04;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Rituximab;Grupo C;25.0;4.0;86.20689655172413
2020-04;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Rituximab;Grupo C;11.0;0.0;100.0
2020-04;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Trastuzumab;Grupo C;0.0;40.0;0.0
2020-04;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Trastuzumab;Grupo C;0.0;2.0;0.0
2020-04;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Trastuzumab;Grupo C;0.0;10.0;0.0
2020-04;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Trastuzumab;Grupo C;20.0;55.0;26.666666666666668
2020-04;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Trastuzumab;Grupo C;6.0;100.0;5.660377358490567
2020-04;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123,-7.8721227;Trastuzumab;Grupo C;25.0;0.0;100.0
2020-04;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Adalimumab;Grupo D;0.0;0.0;0.0
2020-04;Alentejo;Hospital Espírito Santo, E.P.E. - Evora;38.5684861,-7.9032848;Adalimumab;Grupo D;0.0;0.0;0.0
2020-04;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Adalimumab;Grupo D;40.0;0.0;100.0
2020-04;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Etanercept;Grupo D;0.0;60.0;0.0
2020-04;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Etanercept;Grupo D;200.0;100.0;66.66666666666666
2020-04;Alentejo;Hospital Espírito Santo, E.P.E. - Evora;38.5684861,-7.9032848;Etanercept;Grupo D;56.0;260.0;17.72151898734177
2020-04;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Filgrastim;Grupo D;1200.0;0.0;100.0
2020-04;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Filgrastim;Grupo D;400.0;0.0;100.0
2020-04;Alentejo;Hospital Espírito Santo, E.P.E. - Evora;38.5684861,-7.9032848;Infliximab;Grupo D;110.0;8.0;93.22033898305084
2020-04;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Rituximab;Grupo D;0.0;40.0;0.0
2020-04;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Somatropina;Grupo D;95.0;18.0;84.070796460177
2020-04;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Trastuzumab;Grupo D;80.0;20.0;80.0
2020-04;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Adalimumab;Grupo E;50.0;660.0;7.042253521126761
2020-04;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Adalimumab;Grupo E;1800.0;300.0;85.71428571428571
2020-04;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Adalimumab;Grupo E;400.0;430.0;48.19277108433735
2020-04;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Adalimumab;Grupo E;0.0;1170.0;0.0
2020-04;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Bevacizumab;Grupo E;0.0;95.0;0.0
2020-04;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Bevacizumab;Grupo E;0.0;80.0;0.0
2020-04;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Epoetina;Grupo E;0.0;2556.0;0.0
2020-04;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Epoetina;Grupo E;0.0;72.0;0.0
2020-04;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Etanercept;Grupo E;1808.0;40.0;97.83549783549783
2020-04;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Etanercept;Grupo E;124.0;40.0;75.60975609756098
2020-04;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Filgrastim;Grupo E;830.0;0.0;100.0
2020-04;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Filgrastim;Grupo E;570.0;0.0;100.0
2020-04;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Rituximab;Grupo E;108.0;0.0;100.0
2020-04;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Somatropina;Grupo E;0.0;468.0;0.0
2020-04;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Epoetina;Grupo F;60.0;0.0;100.0
2020-04;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Filgrastim;Grupo F;2100.0;0.0;100.0
2020-04;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Somatropina;Grupo F;0.0;3.0;0.0
2020-04;Norte;Hospital de Magalhaes de Lemos, E.P.E.;41.1764649,-8.6649823;Enoxaparina sódica;Psiquiátricos;0.0;90.0;0.0
2020-05;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919,-8.7707806;Enoxaparina sódica;Grupo A;120.0;0.0;100.0
2020-05;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Adalimumab;Grupo B;0.0;40.0;0.0
2020-05;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532,-6.7888197;Adalimumab;Grupo B;0.0;42.0;0.0
2020-05;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Bevacizumab;Grupo B;0.0;25.0;0.0
2020-05;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Enoxaparina sódica;Grupo B;3216.0;0.0;100.0
2020-05;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Enoxaparina sódica;Grupo B;204.0;2406.0;7.816091954022989
2020-05;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Epoetina;Grupo B;5.0;0.0;100.0
2020-05;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Trastuzumab;Grupo B;0.0;5.0;0.0
2020-05;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Adalimumab;Grupo C;70.0;0.0;100.0
2020-05;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Adalimumab;Grupo C;0.0;90.0;0.0
2020-05;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Adalimumab;Grupo C;0.0;4.0;0.0
2020-05;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Adalimumab;Grupo C;0.0;36.0;0.0
2020-05;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Adalimumab;Grupo C;0.0;36.0;0.0
2020-05;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Bevacizumab;Grupo C;0.0;20.0;0.0
2020-05;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Bevacizumab;Grupo C;0.0;32.0;0.0
2020-05;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Bevacizumab;Grupo C;0.0;20.0;0.0
2020-05;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Bevacizumab;Grupo C;0.0;40.0;0.0
2020-05;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Enoxaparina sódica;Grupo C;2358.0;0.0;100.0
2020-05;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Enoxaparina sódica;Grupo C;0.0;2364.0;0.0
2020-05;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Epoetina;Grupo C;0.0;558.0;0.0
2020-05;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Epoetina;Grupo C;402.0;0.0;100.0
2020-05;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Etanercept;Grupo C;24.0;160.0;13.043478260869565
2020-05;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Etanercept;Grupo C;28.0;4.0;87.5
2020-05;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Filgrastim;Grupo C;120.0;0.0;100.0
2020-05;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Filgrastim;Grupo C;400.0;0.0;100.0
2020-05;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Infliximab;Grupo C;100.0;0.0;100.0
2020-05;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Infliximab;Grupo C;118.0;60.0;66.29213483146067
2020-05;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Infliximab;Grupo C;27.0;5.0;84.375
2020-05;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Rituximab;Grupo C;20.0;8.0;71.42857142857143
2020-05;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Somatropina;Grupo C;0.0;62.0;0.0
2020-05;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Adalimumab;Grupo D;0.0;240.0;0.0
2020-05;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Adalimumab;Grupo D;40.0;648.0;5.813953488372093
2020-05;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Adalimumab;Grupo D;0.0;8.0;0.0
2020-05;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Bevacizumab;Grupo D;0.0;80.0;0.0
2020-05;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Enoxaparina sódica;Grupo D;0.0;1200.0;0.0
2020-05;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Enoxaparina sódica;Grupo D;0.0;3000.0;0.0
2020-05;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Epoetina;Grupo D;0.0;1320.0;0.0
2020-05;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Epoetina;Grupo D;0.0;840.0;0.0
2020-05;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Etanercept;Grupo D;40.0;264.0;13.157894736842104
2020-05;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Etanercept;Grupo D;0.0;392.0;0.0
2020-05;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Filgrastim;Grupo D;110.0;0.0;100.0
2020-05;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Somatropina;Grupo D;0.0;34.0;0.0
2020-05;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Trastuzumab;Grupo D;9.0;65.0;12.162162162162163
2020-05;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973,-7.9281554;Trastuzumab;Grupo D;0.0;50.0;0.0
2020-05;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Adalimumab;Grupo E;50.0;850.0;5.555555555555555
2020-05;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Adalimumab;Grupo E;320.0;456.0;41.23711340206185
2020-05;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Bevacizumab;Grupo E;0.0;160.0;0.0
2020-05;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Enoxaparina sódica;Grupo E;2364.0;4590.0;33.994823123382226
2020-05;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Epoetina;Grupo E;0.0;2700.0;0.0
2020-05;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Etanercept;Grupo E;508.0;276.0;64.79591836734694
2020-05;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Etanercept;Grupo E;308.0;300.0;50.6578947368421
2020-05;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Etanercept;Grupo E;12.0;512.0;2.2900763358778624
2020-05;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Filgrastim;Grupo E;900.0;0.0;100.0
2020-05;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Filgrastim;Grupo E;380.0;0.0;100.0
2020-05;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Infliximab;Grupo E;1800.0;0.0;100.0
2020-05;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Rituximab;Grupo E;30.0;10.0;75.0
2020-05;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Rituximab;Grupo E;0.0;102.0;0.0
2020-05;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Somatropina;Grupo E;60.0;100.0;37.5
2020-05;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Trastuzumab;Grupo E;120.0;90.0;57.14285714285714
2020-05;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Bevacizumab;Grupo F;0.0;160.0;0.0
2020-05;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Epoetina;Grupo F;0.0;360.0;0.0
2020-05;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Infliximab;Grupo F;30.0;0.0;100.0
2020-05;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Somatropina;Grupo F;0.0;150.0;0.0
2020-06;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967,-8.6318023;Enoxaparina sódica;Grupo A;0.0;240.0;0.0
2020-06;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Adalimumab;Grupo B;26.0;46.0;36.11111111111111
2020-06;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Adalimumab;Grupo B;0.0;66.0;0.0
2020-06;Norte;Centro Hospitalar Povoa de Varzim / Vila do Conde;41.3828711,-8.7589945;Adalimumab;Grupo B;14.0;0.0;100.0
2020-06;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Bevacizumab;Grupo B;0.0;5.0;0.0
2020-06;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Enoxaparina sódica;Grupo B;3192.0;0.0;100.0
2020-06;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Enoxaparina sódica;Grupo B;6366.0;0.0;100.0
2020-06;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532,-6.7888197;Enoxaparina sódica;Grupo B;2700.0;0.0;100.0
2020-06;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Epoetina;Grupo B;0.0;4.0;0.0
2020-06;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Epoetina;Grupo B;0.0;10.0;0.0
2020-06;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Etanercept;Grupo B;52.0;20.0;72.22222222222221
2020-06;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Filgrastim;Grupo B;15.0;0.0;100.0
2020-06;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314,-8.6956768;Filgrastim;Grupo B;40.0;0.0;100.0
2020-06;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Infliximab;Grupo B;30.0;0.0;100.0
2020-06;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Rituximab;Grupo B;5.0;1.0;83.33333333333334
2020-06;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Trastuzumab;Grupo B;0.0;1.0;0.0
2020-06;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314,-8.6956768;Trastuzumab;Grupo B;30.0;32.0;48.38709677419355
2020-06;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Adalimumab;Grupo C;40.0;0.0;100.0
2020-06;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123,-7.8721227;Bevacizumab;Grupo C;0.0;25.0;0.0
2020-06;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Enoxaparina sódica;Grupo C;0.0;2646.0;0.0
2020-06;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Enoxaparina sódica;Grupo C;4398.0;0.0;100.0
2020-06;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Enoxaparina sódica;Grupo C;0.0;3600.0;0.0
2020-06;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Enoxaparina sódica;Grupo C;4620.0;0.0;100.0
2020-06;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Epoetina;Grupo C;24.0;6.0;80.0
2020-06;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Epoetina;Grupo C;168.0;96.0;63.63636363636363
2020-06;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Epoetina;Grupo C;522.0;0.0;100.0
2020-06;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Etanercept;Grupo C;72.0;8.0;90.0
2020-06;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123,-7.8721227;Etanercept;Grupo C;0.0;16.0;0.0
2020-06;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Filgrastim;Grupo C;200.0;0.0;100.0
2020-06;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Filgrastim;Grupo C;90.0;0.0;100.0
2020-06;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Rituximab;Grupo C;74.0;0.0;100.0
2020-06;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Rituximab;Grupo C;55.0;3.0;94.82758620689656
2020-06;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Rituximab;Grupo C;1.0;20.0;4.761904761904762
2020-06;Norte;Centro Hospitalar do Tamega e Sousa, E.P.E.;41.2494561,-8.264901;Somatropina;Grupo C;30.0;25.0;54.54545454545454
2020-06;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Adalimumab;Grupo D;224.0;0.0;100.0
2020-06;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Adalimumab;Grupo D;250.0;200.0;55.55555555555556
2020-06;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Bevacizumab;Grupo D;0.0;160.0;0.0
2020-06;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Bevacizumab;Grupo D;0.0;25.0;0.0
2020-06;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Epoetina;Grupo D;984.0;0.0;100.0
2020-06;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Epoetina;Grupo D;0.0;294.0;0.0
2020-06;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Epoetina;Grupo D;0.0;1054.0;0.0
2020-06;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Etanercept;Grupo D;120.0;8.0;93.75
2020-06;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Etanercept;Grupo D;0.0;704.0;0.0
2020-06;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Infliximab;Grupo D;600.0;0.0;100.0
2020-06;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Infliximab;Grupo D;270.0;60.0;81.81818181818183
2020-06;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Rituximab;Grupo D;0.0;20.0;0.0
2020-06;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Somatropina;Grupo D;0.0;138.0;0.0
2020-06;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973,-7.9281554;Trastuzumab;Grupo D;0.0;80.0;0.0
2020-06;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Adalimumab;Grupo E;100.0;984.0;9.22509225092251
2020-06;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Adalimumab;Grupo E;360.0;418.0;46.27249357326478
2020-06;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Bevacizumab;Grupo E;0.0;34.0;0.0
2020-06;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Enoxaparina sódica;Grupo E;6816.0;0.0;100.0
2020-06;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Etanercept;Grupo E;80.0;460.0;14.814814814814813
2020-06;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Filgrastim;Grupo E;420.0;0.0;100.0
2020-06;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Infliximab;Grupo E;320.0;150.0;68.08510638297872
2020-06;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Rituximab;Grupo E;16.0;10.0;61.53846153846154
2020-06;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Rituximab;Grupo E;200.0;20.0;90.9090909090909
2020-06;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Somatropina;Grupo E;0.0;369.0;0.0
2020-06;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Somatropina;Grupo E;154.0;80.0;65.8119658119658
2020-06;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Somatropina;Grupo E;0.0;130.0;0.0
2020-06;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Bevacizumab;Grupo F;0.0;90.0;0.0
2020-06;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Bevacizumab;Grupo F;0.0;100.0;0.0
2020-06;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Enoxaparina sódica;Grupo F;30.0;1800.0;1.639344262295082
2020-06;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Enoxaparina sódica;Grupo F;1200.0;2700.0;30.76923076923077
2020-06;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Epoetina;Grupo F;390.0;0.0;100.0
2020-06;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Filgrastim;Grupo F;400.0;0.0;100.0
2020-06;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Filgrastim;Grupo F;2000.0;0.0;100.0
2020-06;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Rituximab;Grupo F;60.0;10.0;85.71428571428571
2020-07;LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;Adalimumab;Grupo A;0.0;0.0;0.0
2020-07;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919,-8.7707806;Enoxaparina sódica;Grupo A;1860.0;0.0;100.0
2020-07;Centro;Hospital Arcebispo Joao Crisostomo - Cantanhede;40.3470015,-8.5933462;Enoxaparina sódica;Grupo A;0.0;360.0;0.0
2020-07;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Adalimumab;Grupo B;0.0;18.0;0.0
2020-07;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Adalimumab;Grupo B;0.0;40.0;0.0
2020-07;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Bevacizumab;Grupo B;0.0;38.0;0.0
2020-07;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314,-8.6956768;Bevacizumab;Grupo B;0.0;40.0;0.0
2020-07;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Enoxaparina sódica;Grupo B;1320.0;0.0;100.0
2020-07;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Enoxaparina sódica;Grupo B;0.0;2304.0;0.0
2020-07;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314,-8.6956768;Enoxaparina sódica;Grupo B;0.0;2496.0;0.0
2020-07;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Etanercept;Grupo B;8.0;8.0;50.0
2020-07;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Filgrastim;Grupo B;100.0;0.0;100.0
2020-07;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Infliximab;Grupo B;0.0;20.0;0.0
2020-07;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Infliximab;Grupo B;30.0;0.0;100.0
